Number of classes: 2
Elapsed time: 0:05:18.511149
Mini-batch size: 500
Number of epochs: 6
Learning rate: 0.15
Subset: large
------------------------------------
Testing accuracy: 0.5634790062904358
Training accuracy: 0.5564438104629517
------------------------------------
cost history,	validation history
9.461970329284668,	0.49432405829429626
9.089271545410156,	0.47512900829315186
9.043697357177734,	0.4000000059604645
9.011828422546387,	0.30257996916770935
8.984159469604492,	0.34695562720298767
8.957993507385254,	0.3017543852329254
8.93233871459961,	0.33395251631736755
8.907122611999512,	0.32672858238220215
8.882000923156738,	0.34489163756370544
8.857029914855957,	0.3477812111377716
8.832120895385742,	0.36057791113853455
8.80732250213623,	0.3682146668434143
8.782614707946777,	0.37502580881118774
8.7578763961792,	0.3841073215007782
8.73331069946289,	0.3890608847141266
8.70893669128418,	0.3938080370426178
8.684640884399414,	0.3985552191734314
8.660320281982422,	0.40743035078048706
8.636100769042969,	0.4117647111415863
8.61204719543457,	0.42229101061820984
8.588069915771484,	0.4216718375682831
8.564102172851562,	0.434468537569046
8.540251731872559,	0.43673890829086304
8.516529083251953,	0.4441692531108856
8.49288558959961,	0.44747161865234375
8.469321250915527,	0.45448917150497437
8.445693969726562,	0.46047472953796387
8.422298431396484,	0.4627451002597809
8.39905834197998,	0.466460257768631
8.375959396362305,	0.47265222668647766
8.352875709533691,	0.4720330238342285
8.329737663269043,	0.48008257150650024
8.306716918945312,	0.48028895258903503
8.283732414245605,	0.4844169318675995
8.260695457458496,	0.48627451062202454
8.238059997558594,	0.48854488134384155
8.215143203735352,	0.492672860622406
8.19247055053711,	0.49453043937683105
8.169827461242676,	0.4963880181312561
8.147241592407227,	0.49432405829429626
8.12488842010498,	0.49803921580314636
8.102676391601562,	0.4998967945575714
8.080289840698242,	0.5007224082946777
8.057872772216797,	0.5048503875732422
8.035387992858887,	0.507327139377594
8.013162612915039,	0.5102167129516602
7.991250038146973,	0.5081527233123779
7.969027042388916,	0.5122807025909424
7.947287082672119,	0.517440676689148
7.925373554229736,	0.5128998756408691
7.903388023376465,	0.5168214440345764
7.881555557250977,	0.5201238393783569
7.859959602355957,	0.5221878290176392
7.838454723358154,	0.5228070020675659
7.816924571990967,	0.5228070020675659
7.795187473297119,	0.521981418132782
7.773914813995361,	0.5261093974113464
7.752355098724365,	0.5277605652809143
7.731363773345947,	0.5314757227897644
7.709540843963623,	0.5285861492156982
7.688470363616943,	0.5310629606246948
7.6681647300720215,	0.5269349813461304
7.646677017211914,	0.5325077176094055
7.626237392425537,	0.5327141284942627
7.605104923248291,	0.5302373766899109
7.585267066955566,	0.5333333611488342
7.564193248748779,	0.5370485186576843
7.5417938232421875,	0.5325077176094055
7.521516799926758,	0.5292053818702698
7.500635623931885,	0.5370485186576843
7.4794182777404785,	0.5399380922317505
7.459905624389648,	0.5164086818695068
7.432837009429932,	0.526522159576416
7.404876708984375,	0.5077399611473083
7.405150413513184,	0.495356023311615
7.381773948669434,	0.5409700870513916
7.360887050628662,	0.5162022709846497
7.340566635131836,	0.5320949554443359
7.320394039154053,	0.5248709917068481
7.300397872924805,	0.5283797979354858
7.2805914878845215,	0.5259029865264893
7.2608442306518555,	0.5256965756416321
7.241250991821289,	0.5259029865264893
7.2217512130737305,	0.5263158082962036
7.20206356048584,	0.5281733870506287
7.18263053894043,	0.5287925601005554
7.163073539733887,	0.5287925601005554
7.143611907958984,	0.5298245549201965
7.124301910400391,	0.5306501388549805
7.104885101318359,	0.5300309658050537
7.085499286651611,	0.5302373766899109
7.066315650939941,	0.531269371509552
7.047273635864258,	0.5302373766899109
7.028226375579834,	0.5304437279701233
7.00908088684082,	0.5310629606246948
6.989972114562988,	0.531269371509552
6.970918655395508,	0.5333333611488342
6.952210426330566,	0.5333333611488342
6.9333343505859375,	0.5343652963638306
6.9145426750183105,	0.5343652963638306
6.895848751068115,	0.5329205393791199
6.877305507659912,	0.5343652963638306
6.858612537384033,	0.5362229347229004
6.840258598327637,	0.5360165238380432
6.821720123291016,	0.535810112953186
6.8032355308532715,	0.535810112953186
6.784842014312744,	0.5360165238380432
6.766393661499023,	0.5360165238380432
6.748200416564941,	0.535810112953186
6.730059623718262,	0.5362229347229004
6.711893081665039,	0.535810112953186
6.693669319152832,	0.535810112953186
6.675675392150879,	0.5360165238380432
6.657793998718262,	0.5364292860031128
6.640266418457031,	0.53663569688797
6.622499942779541,	0.53663569688797
6.604621887207031,	0.5362229347229004
6.586784362792969,	0.5372549295425415
6.568927764892578,	0.5370485186576843
6.551260948181152,	0.5362229347229004
6.533633708953857,	0.5372549295425415
6.516170024871826,	0.533126950263977
6.498834133148193,	0.5372549295425415
6.481624603271484,	0.5308565497398376
6.46442174911499,	0.535810112953186
6.446989059448242,	0.5376676917076111
6.429015159606934,	0.5391125082969666
6.411396503448486,	0.538493275642395
6.3943963050842285,	0.5386996865272522
6.376985549926758,	0.5376676917076111
6.359971046447754,	0.5374612808227539
6.343112945556641,	0.5401445031166077
6.326472282409668,	0.5397316813468933
6.309834957122803,	0.5382868647575378
6.292821407318115,	0.5401445031166077
6.275540828704834,	0.538493275642395
6.259315490722656,	0.5364292860031128
6.242021083831787,	0.5413828492164612
6.224682807922363,	0.5417956709861755
6.20736837387085,	0.5368421077728271
6.190863609313965,	0.5389060974121094
6.174684524536133,	0.5453044176101685
6.157137393951416,	0.5335397124290466
6.141656398773193,	0.5382868647575378
6.125202178955078,	0.5329205393791199
6.107931137084961,	0.533126950263977
6.086788654327393,	0.5327141284942627
6.06759786605835,	0.5500515699386597
6.062135696411133,	0.5461300015449524
6.045897006988525,	0.5471619963645935
6.029828071594238,	0.5471619963645935
6.013761520385742,	0.5471619963645935
5.997680187225342,	0.5475748181343079
5.981790065765381,	0.5475748181343079
5.9658284187316895,	0.547781229019165
5.949926376342773,	0.5475748181343079
5.934115409851074,	0.5475748181343079
5.918366432189941,	0.5492259860038757
5.902590274810791,	0.5473684072494507
5.886931896209717,	0.5481939911842346
5.871586322784424,	0.5479876399040222
5.8559417724609375,	0.5481939911842346
5.840538024902344,	0.5479876399040222
5.82504415512085,	0.5481939911842346
5.809741973876953,	0.5488132238388062
5.794320106506348,	0.548606812953949
5.778949737548828,	0.5488132238388062
5.763611793518066,	0.5488132238388062
5.748528003692627,	0.5492259860038757
5.733319282531738,	0.5490196347236633
5.717989921569824,	0.5494323968887329
5.702945709228516,	0.5494323968887329
5.68798303604126,	0.5484004020690918
5.672966480255127,	0.5508772134780884
5.658079147338867,	0.5490196347236633
5.642989158630371,	0.5498452186584473
5.628185272216797,	0.551289975643158
5.613334655761719,	0.550464391708374
5.598843574523926,	0.5506708025932312
5.584042072296143,	0.5506708025932312
5.569368362426758,	0.550464391708374
5.554731369018555,	0.5508772134780884
5.540106296539307,	0.5521155595779419
5.525600910186768,	0.5510835647583008
5.511322021484375,	0.5521155595779419
5.497011661529541,	0.5517027974128723
5.4827094078063965,	0.5500515699386597
5.468377113342285,	0.551289975643158
5.454065322875977,	0.5471619963645935
5.439717769622803,	0.5481939911842346
5.425599098205566,	0.5467492341995239
5.411159992218018,	0.5473684072494507
5.396989822387695,	0.5500515699386597
5.382804870605469,	0.5506708025932312
5.368809700012207,	0.5517027974128723
5.354846000671387,	0.5502579808235168
5.340848445892334,	0.5521155595779419
5.3272199630737305,	0.5508772134780884
5.313179969787598,	0.5521155595779419
5.299227237701416,	0.5498452186584473
5.2849507331848145,	0.5529412031173706
5.271287441253662,	0.5502579808235168
5.257157325744629,	0.5492259860038757
5.244203090667725,	0.5475748181343079
5.230507850646973,	0.5488132238388062
5.216921329498291,	0.5479876399040222
5.2033586502075195,	0.5479876399040222
5.190461158752441,	0.5498452186584473
5.176924228668213,	0.550464391708374
5.163222789764404,	0.5502579808235168
5.150295734405518,	0.553147554397583
5.138096332550049,	0.5545923709869385
5.125422954559326,	0.5481939911842346
5.112757205963135,	0.5506708025932312
5.098750591278076,	0.5461300015449524
5.084064483642578,	0.5461300015449524
5.070718288421631,	0.5442724227905273
5.05821418762207,	0.5465428233146667
5.045132637023926,	0.5547987818717957
5.029392242431641,	0.5500515699386597
5.01466178894043,	0.5537667870521545
5.003971099853516,	0.5172342658042908
4.998158931732178,	0.5545923709869385
4.979874610900879,	0.5465428233146667
4.965909957885742,	0.5581011176109314
4.952983379364014,	0.5537667870521545
4.940203666687012,	0.5570691227912903
4.92751932144165,	0.5568627715110779
4.914886474609375,	0.5564499497413635
4.902288913726807,	0.5560371279716492
4.889613151550293,	0.5566563606262207
4.87712287902832,	0.5570691227912903
4.8647050857543945,	0.5572755336761475
4.852153778076172,	0.5574819445610046
4.839539051055908,	0.5581011176109314
4.827112674713135,	0.5587203502655029
4.814709186553955,	0.5589267015457153
4.8023481369018555,	0.5583075284957886
4.789914608001709,	0.5589267015457153
4.777713775634766,	0.5587203502655029
4.765459060668945,	0.5585139393806458
4.753246307373047,	0.5587203502655029
4.740999698638916,	0.5587203502655029
4.728775978088379,	0.5595459342002869
4.716626167297363,	0.5587203502655029
4.70443868637085,	0.5593395233154297
4.692464351654053,	0.5591331124305725
4.680403709411621,	0.5589267015457153
4.668238639831543,	0.559752345085144
4.656113147735596,	0.5599586963653564
4.6443047523498535,	0.559752345085144
