Number of classes: 2
Elapsed time: 5:31:42.936493
Mini-batch size: 150
Number of epochs: 113
Learning rate: 0.17
Subset: large
------------------------------------
Testing accuracy: 0.5026792883872986
Training accuracy: 0.5019583702087402
------------------------------------
cost history,	validation history
4.347357749938965,	0.4852425158023834
4.104454040527344,	0.43777090311050415
4.085186004638672,	0.3958720266819
4.073221683502197,	0.39545923471450806
4.064648628234863,	0.3453044295310974
4.057734489440918,	0.36656346917152405
4.05168342590332,	0.3682146668434143
4.046120643615723,	0.3719298243522644
4.040805816650391,	0.3913312554359436
4.035750389099121,	0.38101133704185486
4.030782222747803,	0.4008255898952484
4.025806427001953,	0.3950464427471161
4.020907878875732,	0.41011351346969604
4.016042232513428,	0.40639835596084595
4.011210918426514,	0.4169246554374695
4.006429195404053,	0.41981422901153564
4.0016984939575195,	0.42662540078163147
3.9969100952148438,	0.42951497435569763
3.9921622276306152,	0.4359133243560791
3.9874088764190674,	0.4373581111431122
3.9827120304107666,	0.44148606061935425
3.97802472114563,	0.44499483704566956
3.973263740539551,	0.44850361347198486
3.968599796295166,	0.4505676031112671
3.963900327682495,	0.45469555258750916
3.9592533111572266,	0.4567595422267914
3.9546122550964355,	0.4590299129486084
3.9500467777252197,	0.4635706841945648
3.945397138595581,	0.46563467383384705
3.9407567977905273,	0.4687306582927704
3.936147451400757,	0.4710010290145874
3.931565761566162,	0.4747162163257599
3.927013397216797,	0.4794633686542511
3.922471523284912,	0.4796697497367859
3.917980670928955,	0.48008257150650024
3.913411855697632,	0.48235294222831726
3.9088473320007324,	0.4842105209827423
3.90437388420105,	0.4846233129501343
3.8998661041259766,	0.4852425158023834
3.895334482192993,	0.48503610491752625
3.8908352851867676,	0.48710009455680847
3.8863115310668945,	0.48710009455680847
3.8818914890289307,	0.48978328704833984
3.877401828765869,	0.49205365777015686
3.8731284141540527,	0.49349844455718994
3.868757486343384,	0.4914344549179077
3.8643598556518555,	0.49473685026168823
3.8600711822509766,	0.4937048554420471
3.855576992034912,	0.49597522616386414
3.851186990737915,	0.49845200777053833
3.846968412399292,	0.4972136318683624
3.8425705432891846,	0.4988647997379303
3.8382983207702637,	0.49927759170532227
3.83394718170166,	0.5007224082946777
3.8296761512756348,	0.5003095865249634
3.825338125228882,	0.5023735761642456
3.8209972381591797,	0.5029927492141724
3.8167624473571777,	0.5038183927536011
3.812488079071045,	0.504643976688385
3.808084011077881,	0.5056759715080261
3.8036909103393555,	0.5052631497383118
3.799407958984375,	0.5069143176078796
3.795083522796631,	0.5038183927536011
3.7908244132995605,	0.5081527233123779
3.7865631580352783,	0.5034055709838867
3.782322645187378,	0.5062951445579529
3.778106689453125,	0.5048503875732422
3.773836612701416,	0.5079463124275208
3.7694010734558105,	0.5060887336730957
3.76516056060791,	0.507327139377594
3.760920524597168,	0.5087719559669495
3.7566092014312744,	0.5110422968864441
3.752378463745117,	0.5093911290168762
3.748143196105957,	0.5104231238365173
3.7439639568328857,	0.509184718132019
3.7397656440734863,	0.5110422968864441
3.735703706741333,	0.5102167129516602
3.7313809394836426,	0.5114551186561584
3.727203845977783,	0.5106295347213745
3.7229373455047607,	0.5114551186561584
3.7187936305999756,	0.5108358860015869
3.7146236896514893,	0.5128998756408691
3.7104740142822266,	0.5122807025909424
3.7063302993774414,	0.5128998756408691
3.7022242546081543,	0.5131062865257263
3.6978890895843506,	0.5139318704605103
3.693758726119995,	0.5137255191802979
3.689767599105835,	0.5149638652801514
3.685664415359497,	0.5155830979347229
3.681555986404419,	0.5151702761650085
3.677570104598999,	0.5164086818695068
3.6735424995422363,	0.5153766870498657
3.6693227291107178,	0.5153766870498657
3.665221691131592,	0.5157894492149353
3.6611297130584717,	0.5157894492149353
3.6570749282836914,	0.5157894492149353
3.6530163288116455,	0.5162022709846497
3.648793935775757,	0.5170278549194336
3.644733190536499,	0.517440676689148
3.64072322845459,	0.5172342658042908
