Number of classes: 2
Elapsed time: 0:05:00.573141
One batch.
Number of epochs: 410
Learning rate: 0.15
Subset: large
------------------------------------
Testing accuracy: 0.5645094513893127
Training accuracy: 0.5599045157432556
------------------------------------
cost history,	validation history
9.146140098571777,	0.20020639896392822
9.088729858398438,	0.22518059611320496
9.055320739746094,	0.32528379559516907
9.027260780334473,	0.3393188714981079
9.000862121582031,	0.37770897150039673
8.97509479522705,	0.38080495595932007
8.949580192565918,	0.3915376663208008
8.924236297607422,	0.39422085881233215
8.899011611938477,	0.39917439222335815
8.873892784118652,	0.40288957953453064
8.848860740661621,	0.40619194507598877
8.823944091796875,	0.410526305437088
8.799111366271973,	0.41382870078086853
8.77437973022461,	0.41589266061782837
8.749733924865723,	0.41960784792900085
8.725181579589844,	0.42187821865081787
8.700721740722656,	0.425180584192276
8.676349639892578,	0.42807018756866455
8.65206241607666,	0.4313725531101227
8.627866744995117,	0.43302372097969055
8.603744506835938,	0.4346749186515808
8.57972240447998,	0.43653249740600586
8.555774688720703,	0.4385964870452881
8.531909942626953,	0.44045406579971313
8.508132934570312,	0.4421052634716034
8.484436988830566,	0.44396284222602844
8.460816383361816,	0.4454076290130615
8.437285423278809,	0.4468524158000946
8.413829803466797,	0.44891640543937683
8.39045238494873,	0.4503611922264099
8.367147445678711,	0.451393187046051
8.343917846679688,	0.4530443847179413
8.320767402648926,	0.4542827606201172
8.297706604003906,	0.45717233419418335
8.274710655212402,	0.4598555266857147
8.251786231994629,	0.46191951632499695
8.2289400100708,	0.4635706841945648
8.206172943115234,	0.46687307953834534
8.183477401733398,	0.46914345026016235
8.160850524902344,	0.4707946479320526
8.138296127319336,	0.4732713997364044
8.115819931030273,	0.47512900829315186
8.09341812133789,	0.47739937901496887
8.07107925415039,	0.4792569577693939
8.048820495605469,	0.48235294222831726
8.026622772216797,	0.48503610491752625
8.004499435424805,	0.4866873025894165
7.982453346252441,	0.4877192974090576
7.96046781539917,	0.4906088709831238
7.93855094909668,	0.4928792715072632
7.916711330413818,	0.4965944290161133
7.894934177398682,	0.49803921580314636
7.873219013214111,	0.4996904134750366
7.851583957672119,	0.5025799870491028
7.830016136169434,	0.5048503875732422
7.808508396148682,	0.5065015554428101
7.787076950073242,	0.5085655450820923
7.765707492828369,	0.5098039507865906
7.7444071769714355,	0.5106295347213745
7.723165512084961,	0.5120742917060852
7.701994895935059,	0.5141382813453674
7.68088960647583,	0.5151702761650085
7.659851551055908,	0.516615092754364
7.638880729675293,	0.517440676689148
7.6179656982421875,	0.5186790227890015
7.597118854522705,	0.5205366611480713
7.5763349533081055,	0.521981418132782
7.5556182861328125,	0.521981418132782
7.534969806671143,	0.5236325860023499
7.5143818855285645,	0.5234262347221375
7.493852615356445,	0.5240454077720642
7.473386764526367,	0.5248709917068481
7.45299768447876,	0.5256965756416321
7.432651519775391,	0.5263158082962036
7.412372589111328,	0.5279669761657715
7.392163276672363,	0.5283797979354858
7.372015953063965,	0.5281733870506287
7.351925373077393,	0.5281733870506287
7.3318963050842285,	0.5292053818702698
7.3119282722473145,	0.5289989709854126
7.292016983032227,	0.5292053818702698
7.2721781730651855,	0.5298245549201965
7.25239896774292,	0.5304437279701233
7.232670783996582,	0.5306501388549805
7.21300745010376,	0.5304437279701233
7.193406105041504,	0.5310629606246948
7.173859596252441,	0.5316821336746216
7.154382705688477,	0.5323013663291931
7.134947776794434,	0.5329205393791199
7.115583419799805,	0.5329205393791199
7.096284866333008,	0.5329205393791199
7.077028751373291,	0.5325077176094055
7.057843208312988,	0.5333333611488342
7.038712978363037,	0.5335397124290466
7.019637584686279,	0.5335397124290466
7.0006232261657715,	0.5337461233139038
6.981670379638672,	0.5333333611488342
6.962768077850342,	0.5327141284942627
6.94392204284668,	0.533126950263977
6.9251389503479,	0.533126950263977
6.906412601470947,	0.5335397124290466
6.887734413146973,	0.533952534198761
6.869122505187988,	0.5341589450836182
6.850568771362305,	0.5349845290184021
6.832067489624023,	0.5353972911834717
6.813618183135986,	0.5353972911834717
6.795229434967041,	0.5356037020683289
6.776895523071289,	0.5353972911834717
6.758617401123047,	0.5356037020683289
6.740394115447998,	0.5356037020683289
6.722227573394775,	0.5353972911834717
6.704115390777588,	0.5351909399032593
6.686058044433594,	0.5351909399032593
6.668051719665527,	0.5353972911834717
6.650101661682129,	0.5362229347229004
6.632210731506348,	0.5364292860031128
6.6143646240234375,	0.5364292860031128
6.596584796905518,	0.5372549295425415
6.578855037689209,	0.5374612808227539
6.561175346374512,	0.5376676917076111
6.543543815612793,	0.5378741025924683
6.525970935821533,	0.538493275642395
6.5084547996521,	0.5389060974121094
6.49098539352417,	0.5389060974121094
6.473570823669434,	0.5391125082969666
6.456216335296631,	0.5391125082969666
6.438902854919434,	0.5395252704620361
6.4216485023498535,	0.5399380922317505
6.404446601867676,	0.5399380922317505
6.38729190826416,	0.5403508543968201
6.370194911956787,	0.5401445031166077
6.353151798248291,	0.5405572652816772
6.336147308349609,	0.5407636761665344
6.3191986083984375,	0.5420020818710327
6.302306175231934,	0.5422084331512451
6.285467147827148,	0.5422084331512451
6.26867151260376,	0.5422084331512451
6.251924514770508,	0.5424148440361023
6.235236167907715,	0.5426212549209595
6.218596935272217,	0.5430340766906738
6.202005386352539,	0.5428276658058167
6.185469150543213,	0.5432404279708862
6.168967247009277,	0.5434468388557434
6.152529716491699,	0.5436532497406006
6.136137962341309,	0.5442724227905273
6.11979341506958,	0.545098066329956
6.1035051345825195,	0.5455108284950256
6.0872626304626465,	0.5455108284950256
6.0710649490356445,	0.5455108284950256
6.054921627044678,	0.5457172393798828
6.0388288497924805,	0.5457172393798828
6.022777080535889,	0.5457172393798828
6.006777286529541,	0.5461300015449524
5.990825176239014,	0.5461300015449524
5.974921226501465,	0.5463364124298096
5.9590630531311035,	0.5463364124298096
5.943255424499512,	0.5463364124298096
5.927492618560791,	0.5463364124298096
5.911778926849365,	0.5467492341995239
5.896114349365234,	0.5465428233146667
5.880495071411133,	0.5465428233146667
5.864925384521484,	0.5467492341995239
5.849398612976074,	0.5473684072494507
5.833920001983643,	0.5473684072494507
5.818488597869873,	0.5479876399040222
5.803104877471924,	0.5479876399040222
5.787764072418213,	0.5484004020690918
5.7724738121032715,	0.5481939911842346
5.757227897644043,	0.5481939911842346
5.742029190063477,	0.5484004020690918
5.72687292098999,	0.548606812953949
5.711767196655273,	0.5490196347236633
5.6967010498046875,	0.5490196347236633
5.6816816329956055,	0.5492259860038757
5.6667094230651855,	0.5492259860038757
5.651782512664795,	0.5492259860038757
5.636898994445801,	0.5492259860038757
5.622060298919678,	0.5490196347236633
5.607266426086426,	0.5490196347236633
5.592517375946045,	0.5496388077735901
5.577812671661377,	0.5496388077735901
5.5631561279296875,	0.5498452186584473
5.548539161682129,	0.5500515699386597
5.533965587615967,	0.5498452186584473
5.519438743591309,	0.5498452186584473
5.504960060119629,	0.5500515699386597
5.490514278411865,	0.5502579808235168
5.476117134094238,	0.5502579808235168
5.461763381958008,	0.5502579808235168
5.447458267211914,	0.550464391708374
5.433186054229736,	0.550464391708374
5.418962478637695,	0.5506708025932312
5.404781341552734,	0.5506708025932312
5.390638828277588,	0.5508772134780884
5.376544952392578,	0.5508772134780884
5.362490177154541,	0.551289975643158
5.348477363586426,	0.551289975643158
5.334508895874023,	0.5514963865280151
5.320581436157227,	0.5514963865280151
5.306698799133301,	0.5514963865280151
5.292850971221924,	0.5514963865280151
5.279051780700684,	0.5517027974128723
5.26528787612915,	0.5517027974128723
5.251570224761963,	0.5519092082977295
5.2378926277160645,	0.5519092082977295
5.224252700805664,	0.5519092082977295
5.210657119750977,	0.5521155595779419
5.197109699249268,	0.5523219704627991
5.183590412139893,	0.5523219704627991
5.170118808746338,	0.5523219704627991
5.156684398651123,	0.5527347922325134
5.143292427062988,	0.5527347922325134
5.129942893981934,	0.5529412031173706
5.116628646850586,	0.553147554397583
5.103357791900635,	0.5529412031173706
5.090124130249023,	0.553147554397583
5.076931953430176,	0.553147554397583
5.063777446746826,	0.553147554397583
5.050662040710449,	0.553147554397583
5.037591934204102,	0.5533539652824402
5.024559497833252,	0.5535603761672974
5.011565208435059,	0.5535603761672974
4.998605728149414,	0.5535603761672974
4.985690593719482,	0.5539731979370117
4.972812175750732,	0.5539731979370117
4.95997428894043,	0.5543859601020813
4.947174072265625,	0.5547987818717957
4.934408664703369,	0.5547987818717957
4.921686172485352,	0.5550051331520081
4.909000396728516,	0.5550051331520081
4.896350860595703,	0.5558307766914368
4.883745193481445,	0.5558307766914368
4.871171951293945,	0.5556243658065796
4.858637809753418,	0.5556243658065796
4.84614372253418,	0.5556243658065796
4.833683490753174,	0.5556243658065796
4.821264743804932,	0.5556243658065796
4.8088812828063965,	0.5556243658065796
4.796535968780518,	0.5558307766914368
4.784223556518555,	0.5558307766914368
4.771949291229248,	0.5562435388565063
4.759715557098389,	0.5562435388565063
4.747520446777344,	0.5566563606262207
4.735360145568848,	0.5570691227912903
4.723235607147217,	0.5572755336761475
4.711150169372559,	0.5576883554458618
4.699095249176025,	0.557894766330719
4.687077522277832,	0.5581011176109314
4.675098896026611,	0.5585139393806458
4.6631574630737305,	0.5587203502655029
4.651244163513184,	0.5587203502655029
4.639373779296875,	0.5589267015457153
4.627540588378906,	0.5589267015457153
4.615738391876221,	0.5589267015457153
4.603971481323242,	0.5589267015457153
4.592242240905762,	0.5591331124305725
4.580544471740723,	0.5591331124305725
4.56888484954834,	0.5593395233154297
4.557259559631348,	0.5593395233154297
4.545673370361328,	0.5593395233154297
4.534116744995117,	0.5599586963653564
4.5225958824157715,	0.5601651072502136
4.51111364364624,	0.5601651072502136
4.499666213989258,	0.5601651072502136
4.488245487213135,	0.5601651072502136
4.476866722106934,	0.5603715181350708
4.465516090393066,	0.5607843399047852
4.454202651977539,	0.5609906911849976
4.442921161651611,	0.5609906911849976
4.431675434112549,	0.5609906911849976
4.4204630851745605,	0.5611971020698547
4.409284591674805,	0.5611971020698547
4.398140907287598,	0.5614035129547119
4.387030601501465,	0.5614035129547119
4.375955581665039,	0.5614035129547119
4.364908218383789,	0.5614035129547119
4.353893756866455,	0.5614035129547119
4.3429179191589355,	0.5611971020698547
4.331972599029541,	0.5616099238395691
4.321061134338379,	0.5622290968894958
4.310182571411133,	0.562435507774353
4.299332141876221,	0.5626419186592102
4.288519859313965,	0.5626419186592102
4.277740955352783,	0.5626419186592102
4.266987323760986,	0.5626419186592102
4.256272792816162,	0.5626419186592102
4.245589733123779,	0.5626419186592102
4.2349348068237305,	0.5626419186592102
4.224316596984863,	0.5626419186592102
4.213727951049805,	0.5626419186592102
4.203173637390137,	0.5626419186592102
4.192647457122803,	0.5626419186592102
4.182155132293701,	0.5626419186592102
4.171692371368408,	0.5626419186592102
4.161259174346924,	0.5626419186592102
