Number of classes: 2
Elapsed time: 0:05:00.025038
Mini-batch size: 150
Number of epochs: 8611
Learning rate: 0.1
Subset: small
------------------------------------
Testing accuracy: 0.5317460298538208
Training accuracy: 0.998924732208252
------------------------------------
cost history,	validation history
0.6955488324165344,	0.3333333432674408
0.6889691948890686,	0.3333333432674408
0.6852682828903198,	0.4166666567325592
0.6977936029434204,	0.3571428656578064
0.6865300536155701,	0.4166666567325592
0.6929775476455688,	0.380952388048172
0.6872562766075134,	0.5
0.6924208402633667,	0.3928571343421936
0.683626651763916,	0.4285714328289032
0.6998791694641113,	0.4642857015132904
0.6928766965866089,	0.4285714328289032
0.7116055488586426,	0.5357142686843872
0.7029290199279785,	0.380952388048172
0.6933953762054443,	0.380952388048172
0.6819764971733093,	0.4047619104385376
0.6892393231391907,	0.3928571343421936
0.6794245839118958,	0.4404761791229248
0.6949828863143921,	0.488095223903656
0.6900571584701538,	0.4404761791229248
0.6908380389213562,	0.4285714328289032
0.665077805519104,	0.4047619104385376
0.6781617999076843,	0.4166666567325592
0.6824169158935547,	0.4404761791229248
0.6770859956741333,	0.4285714328289032
0.6800776720046997,	0.4523809552192688
0.6837454438209534,	0.4285714328289032
0.683307409286499,	0.4166666567325592
0.6629889011383057,	0.4523809552192688
0.6812875270843506,	0.4523809552192688
0.6882197856903076,	0.4166666567325592
0.6722885370254517,	0.4523809552192688
0.6783134937286377,	0.5357142686843872
0.6947513818740845,	0.4404761791229248
0.6596954464912415,	0.4642857015132904
0.6511856317520142,	0.4166666567325592
0.7164745926856995,	0.4523809552192688
0.6571688055992126,	0.4523809552192688
0.6798641085624695,	0.4523809552192688
0.6679922342300415,	0.4404761791229248
0.6777664422988892,	0.4166666567325592
0.6638841032981873,	0.4523809552192688
0.6804865598678589,	0.4642857015132904
0.6856632232666016,	0.4404761791229248
0.6575666069984436,	0.4404761791229248
0.675412118434906,	0.4642857015132904
0.6692007780075073,	0.4523809552192688
0.6764984726905823,	0.4523809552192688
0.6564474701881409,	0.4523809552192688
0.7928732633590698,	0.488095223903656
0.6509589552879333,	0.488095223903656
0.694521963596344,	0.4642857015132904
0.6623941659927368,	0.4404761791229248
0.6628855466842651,	0.4761904776096344
0.6679717302322388,	0.4642857015132904
0.6690053343772888,	0.4761904776096344
0.685759425163269,	0.4761904776096344
0.6531574130058289,	0.488095223903656
0.6666655540466309,	0.4642857015132904
0.676918625831604,	0.4761904776096344
0.6617208123207092,	0.4642857015132904
0.6726769804954529,	0.4523809552192688
0.6779035329818726,	0.4761904776096344
0.6327237486839294,	0.4523809552192688
0.6637345552444458,	0.4285714328289032
0.6668577194213867,	0.488095223903656
0.6405642032623291,	0.4642857015132904
0.666958212852478,	0.4761904776096344
0.6682313084602356,	0.4761904776096344
0.6749308109283447,	0.488095223903656
0.6413025259971619,	0.4761904776096344
0.6976407766342163,	0.511904776096344
0.68975430727005,	0.4761904776096344
0.6539431214332581,	0.4404761791229248
0.6588870286941528,	0.488095223903656
0.6734419465065002,	0.4761904776096344
0.6698877811431885,	0.4761904776096344
0.802960216999054,	0.5595238208770752
0.7740924954414368,	0.4761904776096344
0.6676992774009705,	0.5
0.6817249059677124,	0.4642857015132904
0.6720872521400452,	0.5
0.670851469039917,	0.488095223903656
0.640791654586792,	0.511904776096344
0.6609022617340088,	0.5
0.6706963181495667,	0.488095223903656
0.6484267711639404,	0.5357142686843872
0.6828039288520813,	0.4761904776096344
0.6642606854438782,	0.488095223903656
0.6492336988449097,	0.488095223903656
0.6649882793426514,	0.4642857015132904
0.667431116104126,	0.4761904776096344
0.6540603637695312,	0.4761904776096344
0.6364392042160034,	0.4523809552192688
0.6665424704551697,	0.488095223903656
0.6620081663131714,	0.4761904776096344
0.6519854664802551,	0.488095223903656
0.6844442486763,	0.488095223903656
0.621782660484314,	0.4642857015132904
0.6672791242599487,	0.488095223903656
0.6699990630149841,	0.4761904776096344
0.6798348426818848,	0.4761904776096344
0.6534217596054077,	0.4642857015132904
0.6331390142440796,	0.4761904776096344
0.6670785546302795,	0.488095223903656
0.6678117513656616,	0.5
0.6605504155158997,	0.488095223903656
0.6422907114028931,	0.488095223903656
0.682601809501648,	0.5476190447807312
0.6599439382553101,	0.4761904776096344
0.6723576188087463,	0.5
0.6672481298446655,	0.488095223903656
0.6800757050514221,	0.488095223903656
0.6551355123519897,	0.488095223903656
0.64945387840271,	0.488095223903656
0.6712580323219299,	0.488095223903656
0.644010603427887,	0.4761904776096344
0.6403571367263794,	0.4761904776096344
0.6640980243682861,	0.488095223903656
